ID_REF	GSM4025386	GSM4025387	GSM4025388	GSM4025389	GSM4025390
10008	8.438572	8.319096	8.374868	8.868129	8.506585
10010	6.6492753	6.699458	6.701378	6.5597315	6.6530366
10014	6.9665823	6.839223	6.7615347	6.888425	6.954881
10017	6.8930187	6.838933	6.889148	6.762835	6.8994217
10019	7.072905	7.069146	7.179117	7.164815	7.062813
10020	6.557984	6.6268473	6.6674085	6.6583676	6.544917
10021	7.516048	7.736384	7.7441063	7.6293936	7.8440657
10025	13.256985	13.172869	13.191061	13.769391	13.145339
10035	6.38528	6.449587	6.450089	6.2691526	6.4904995
10039	7.024444	6.9443803	6.874917	7.06428	6.922873
10040	6.6576986	6.6364326	6.722308	6.775218	6.664227
10041	6.604721	6.626633	6.561776	6.5732007	6.526097
10044	6.812812	6.7393436	6.816391	6.6654882	6.8993926
10047	6.524324	6.620985	6.501349	6.6967177	6.674967
10048	8.6537485	8.668484	8.678917	8.484518	8.778204
10050	7.8889356	7.7658052	7.9360013	7.3647985	7.4389305
10053	6.565341	6.5821743	6.5736628	6.6023054	6.525832
10056	6.889754	6.952541	6.928883	6.868973	6.858486
10059	11.750122	11.793672	11.679731	11.430892	11.663472
10064	10.258396	10.1644125	10.133938	10.173601	10.178694
10066	7.2141333	7.0052586	6.9924517	6.9526234	7.1680965
10068	9.562436	9.551721	9.542663	9.567181	9.3578825
10070	6.5199137	6.4503765	6.3747587	6.422669	6.4491777
10072	9.519814	9.751161	9.813502	9.936731	9.849323
10079	6.547635	6.6185513	6.543988	6.5430393	6.5836115
10082	10.757992	10.675964	10.6656065	11.007451	10.819571
10086	10.040714	10.059356	9.942958	9.91904	9.904624
10091	7.2537236	7.2572093	7.3306108	7.22829	7.2913895
10092	10.467927	10.471535	10.709934	10.72624	10.529409
10093	7.0008516	6.9472785	7.03608	6.9115996	7.064386
10097	6.555388	6.6702347	6.56283	6.545581	6.592964
10102	6.714354	6.7418	6.7108054	6.6677094	6.485431
10110	6.6378427	6.5209365	6.632128	6.6239686	6.5684786
10112	6.7648497	6.6748323	6.830345	6.8183327	6.628918
10113	6.7469816	6.7608633	6.6145296	6.6990843	6.7516317
10114	6.764735	6.8130965	6.733731	6.8376	6.8917427
10121	9.309845	9.433154	9.400581	9.051949	9.163948
10128	6.673497	6.835183	6.8796835	6.7326536	6.812235
10129	6.5670867	6.4799104	6.4779468	6.687431	6.4810586
10132	6.5959315	6.5728884	6.4174223	6.432007	6.305113
10133	9.584302	9.538469	9.513807	9.407408	9.457697
10136	6.5262494	6.397001	6.483882	6.643436	6.468314
10138	6.816201	7.011056	6.8756266	6.8532243	6.922225
10139	6.7022376	6.7548265	6.644355	6.7289977	6.701321
10142	6.9913235	6.9782195	6.8927007	6.8628335	6.8176
10148	6.8285933	6.9401135	6.9235544	6.7802224	6.90811
10154	6.6279736	6.5777397	6.6088524	6.6819854	6.562705
10156	7.0663395	7.0466228	7.112778	7.0577507	6.9715595
10161	6.5292964	6.703648	6.598092	6.483612	6.6451235
10162	6.7164087	6.606803	6.6353297	6.6385813	6.6060066
10164	6.705796	6.559238	6.6401114	6.5504017	6.5836964
10167	6.8545823	6.9091105	6.793137	6.8181133	6.6101074
10168	7.235669	7.0449367	7.177112	7.164013	6.9983854
10176	6.5649567	6.6203165	6.4820695	6.5250826	6.414049
10181	6.5261707	6.453004	6.5733957	6.604676	6.607491
10184	6.5288215	6.551945	6.6373506	6.4864135	6.5930367
10187	6.503844	6.5626636	6.3824244	6.357065	6.3946543
10192	7.073177	7.033021	6.97663	7.0506463	6.9167175
10193	6.49275	6.66618	6.570457	6.7542505	6.728281
10195	6.548765	6.4138002	6.5121794	6.4127026	6.498778
10196	6.819783	6.8038907	6.763118	6.915995	6.6759396
10201	10.413362	10.313107	10.429211	10.545421	10.460571
10202	6.3888416	6.464524	6.263907	6.4203796	6.535714
10204	7.0518847	7.1168017	7.1190953	7.1818504	6.9967146
10209	6.717748	6.738879	6.6832685	6.8409224	6.6426535
10215	7.113106	7.206473	7.144855	7.2550135	7.2401533
10220	6.898602	6.9048777	6.9681563	6.797426	6.8067636
10221	6.97931	6.8433113	6.8892903	7.044995	6.7507925
10224	11.901629	11.934005	11.916317	12.176285	11.895544
10239	8.40881	8.459993	8.38999	8.564479	8.565119
10240	8.044494	8.191523	8.057382	8.231037	8.042466
10241	6.936184	6.971607	6.8698463	6.798007	6.8293533
10243	6.5934305	6.6205964	6.6520567	6.662347	6.6327806
10246	7.3876696	7.3471785	7.383373	7.613247	7.4298573
10253	6.9804792	7.0736504	7.0227633	6.9808917	6.933293
10259	6.5735383	6.522107	6.549424	6.5841393	6.4572644
10273	9.23809	9.159684	9.152497	9.092338	9.192816
10274	7.118008	6.852722	6.866481	6.9067965	6.787094
10279	6.7086	6.6325564	6.663852	6.6187606	6.673277
10280	10.751852	10.910618	10.954973	11.292335	10.603743
10286	7.6484947	7.680313	7.636885	7.7079043	7.7447886
10288	6.3785024	6.423196	6.603763	6.7439528	6.4865174
10289	7.4702663	7.5021353	7.4342785	7.662516	7.415288
10291	6.6672263	6.742833	6.5748844	6.607896	6.645465
10292	8.786999	8.759116	8.6543455	8.566041	8.592374
10296	9.872617	9.914386	9.7828865	10.07384	10.24856
10301	6.7254663	6.676022	6.6800942	6.601346	6.7101116
10307	6.8295755	6.8528414	6.781329	6.824093	6.6944556
10309	6.702825	6.654329	6.5788608	6.6433887	6.621239
10315	8.0790825	8.038142	8.122976	8.128532	7.9898605
10324	6.534046	6.370199	6.5274596	6.336743	6.4518247
10326	6.4810295	6.546754	6.561795	6.483751	6.496828
10327	6.897863	6.9268365	6.8872986	6.8750534	6.942361
10332	7.3882184	7.2327037	7.2610483	7.010759	7.0820937
10333	12.6157055	12.558928	12.560367	12.7008915	12.666277
10338	10.013442	9.970447	10.059356	10.296769	10.06694
10341	6.507468	6.4653125	6.621608	6.5483704	6.6097336
10343	7.5564137	7.6241374	7.717114	7.8045216	7.7168684
10348	7.0866	7.0218678	7.002821	7.0184097	7.0313277
10356	6.429039	6.447509	6.495508	6.2915373	6.4344993
10358	10.417881	10.566816	10.533249	10.357599	10.396165
10360	6.714626	6.6871624	6.6942296	6.772217	6.8313603
10364	7.348287	7.5909867	7.532572	7.511012	7.681867
10367	6.7375045	6.900064	6.769541	6.945865	6.6688175
10369	6.744654	6.8368454	6.7223682	6.775014	6.7453284
10370	10.710987	10.337462	10.579188	10.101416	9.831658
10372	6.6466694	6.8397074	6.7141924	6.9412527	6.8298492
10376	6.8149705	6.8005075	6.7929177	6.5987897	6.8734336
10377	6.8096175	6.7517376	6.890838	6.7849655	6.8018193
10379	6.3831835	6.450283	6.4360456	6.126124	6.340566
10382	6.758247	6.7328157	6.6653237	6.752631	6.7605643
10386	6.8748136	6.9251947	6.8955975	6.7336855	6.886559
10390	6.952341	6.8989663	6.7814507	6.769151	6.9384975
10392	6.915327	6.867805	6.7898808	6.71715	6.6723986
10397	7.0892954	7.0185437	7.111045	6.9547863	6.996375
10400	6.9093075	6.7501044	6.823242	6.721413	6.67409
10402	6.5049825	6.5730834	6.51413	6.5802674	6.4521456
10403	6.9211893	7.0902877	6.8840065	6.821964	6.80908
10408	7.1252885	7.0941124	7.0317597	7.0025573	6.9195294
10411	6.475073	6.4554963	6.5575523	6.453049	6.4696717
10414	8.764025	8.762286	8.759864	8.511334	8.941583
10424	10.388063	10.338709	10.37335	10.351647	10.448111
10427	6.619269	6.694519	6.7100334	6.7491918	6.8529763
10431	6.891063	6.800484	6.7752066	6.696002	6.7160435
10435	6.4643254	6.639287	6.610334	6.544871	6.4358478
10437	6.8100686	6.681572	6.6954346	6.6676664	6.5639772
10438	6.879354	6.9682574	6.907878	6.8738413	6.853111
10440	6.6617675	6.7389927	6.6389985	6.496919	6.5047503
10446	10.270881	10.326746	10.245394	10.392634	10.374775
10450	7.113576	7.125656	7.0561123	7.1518745	7.1834855
10458	12.010879	12.011794	12.003712	12.090821	12.147386
10463	6.721754	6.7058134	6.8205705	6.7474265	6.8107905
10465	7.0827537	7.1723304	7.226841	7.15658	7.045974
10470	6.620578	6.6744943	6.5913587	6.4590025	6.5253134
10471	8.029774	8.01532	8.000836	8.012165	8.093706
10475	6.4378405	6.408578	6.362657	6.345335	6.5087833
10477	7.850082	7.87167	7.8258057	7.8840857	7.7697506
10484	6.8700013	6.970032	6.917234	6.7680416	6.9280148
10487	6.6475773	6.703977	6.697289	6.697554	6.649634
10491	6.400625	6.5225854	6.4650435	6.4106007	6.3916893
10497	6.8007207	7.032639	6.931454	6.9439597	7.1168795
10500	6.56776	6.537017	6.5292797	6.7061644	6.6068974
10504	6.5362597	6.5708323	6.52017	6.3946943	6.449333
10520	6.8017726	6.6570826	6.762944	6.7056723	6.666589
10521	6.475052	6.2811894	6.4371223	6.3896723	6.493045
10523	7.2204795	7.270638	7.278757	7.4639316	7.4426336
10524	12.249334	12.316755	12.261657	12.209787	12.403846
10528	8.21961	8.215162	8.076703	8.014493	7.997228
10538	6.763867	6.765973	6.6195602	6.740456	6.694616
10541	6.352876	6.450679	6.5175753	6.5278974	6.38909
10543	10.851462	10.801141	10.805152	10.964305	10.840964
10544	6.880008	6.7603717	6.7873077	6.791957	6.5909424
10546	6.9186444	6.9729023	6.893848	7.002455	6.8678637
10551	7.0383544	7.022043	7.1336384	7.308821	7.029734
10553	6.9298773	6.952839	6.8942895	6.692923	6.9662256
10561	6.917353	6.7395635	6.7278867	6.7985964	6.5862784
10563	9.447533	9.479392	9.509094	9.29633	9.470943
10575	9.640049	9.775894	9.743745	9.834184	9.754467
10576	6.9303184	6.9692073	6.9255385	6.9197755	7.0236855
10592	10.524487	10.55674	10.590792	9.965414	10.66377
10593	11.814005	11.892745	11.889782	11.599828	11.900941
10594	6.4020944	6.4703465	6.4572024	6.3632283	6.4440684
10600	6.6888356	6.4895067	6.570557	6.4853086	6.6021867
10601	10.0891075	10.205717	10.0383215	9.99058	10.136146
10603	6.5562444	6.4334598	6.6610556	6.5217576	6.3772225
10605	7.170088	7.0768104	7.1098356	6.9340696	6.8401394
10608	6.7359757	6.6259646	6.5838585	6.749103	6.691936
10609	11.6282015	11.687727	11.664273	11.841067	11.770113
10630	6.367281	6.521479	6.371779	6.27359	6.482492
10632	6.648172	6.651895	6.523074	6.6347075	6.6552286
10634	6.5172267	6.565305	6.4516826	6.4964533	6.4823384
10639	7.253132	7.17049	7.2385464	7.102402	7.455473
10646	6.422756	6.479617	6.474091	6.5900373	6.5270996
10653	9.629338	9.674105	9.744656	9.692874	9.79689
10669	6.715556	6.6830616	6.7475905	6.7503996	6.645417
10670	6.8349	6.7224374	6.788648	6.7685585	6.709117
10671	6.946977	6.905654	6.738912	6.696273	6.8637323
10672	12.928014	12.712903	12.802049	12.8447075	12.613918
10673	6.910627	7.007336	6.8505507	6.8572683	6.680264
10674	6.9458146	6.8313904	6.9120674	6.555221	6.7592716
10678	6.9412756	7.0320606	7.0088406	6.927925	6.9095197
10681	7.1453896	7.091487	7.030436	7.0588017	7.103212
10682	9.090719	9.115571	9.099542	9.040298	9.188178
10685	6.4741554	6.486338	6.549162	6.3787804	6.3596416
10706	6.3932533	6.5055456	6.4820056	6.6670923	6.529044
10707	6.808775	6.6806965	6.5229096	6.521479	6.698591
10709	6.544205	6.5307846	6.536569	6.614375	6.7915096
10711	6.8107905	6.879613	6.788577	6.731015	6.944992
10717	6.8015122	6.7330422	6.8604393	6.7904167	6.9073367
10719	6.56137	6.5313835	6.529723	6.73536	6.578886
10722	6.5570807	6.6277375	6.527036	6.456881	6.6083264
10725	6.6661663	6.725139	6.5758634	6.721806	6.730188
10730	6.588192	6.6388164	6.673277	6.7431207	6.701227
10731	8.307192	8.347774	8.247932	9.183507	8.35045
10735	6.7408667	6.5226784	6.675104	6.497413	6.51868
10736	9.39982	9.343726	9.302356	9.091755	9.124471
10743	7.026245	6.997125	7.1035047	7.0000854	6.9689837
10746	9.412731	9.386227	9.392309	9.702074	9.39982
10750	6.681842	6.6318836	6.6253433	6.662808	6.659733
10753	9.085964	9.064218	9.054108	9.181551	9.186524
10754	6.6944733	6.727313	6.7108335	6.6205254	6.7861586
10762	7.149839	7.0933957	7.17049	7.1649666	7.2125254
10767	6.908349	6.9441257	6.8708916	6.853973	6.9262614
10768	11.648597	11.630208	11.571249	11.31891	11.278522
20008	6.9523187	6.85644	6.8993444	6.7954326	6.9154353
20010	11.053023	11.079199	11.146153	11.006412	11.151587
20014	6.413276	6.4778724	6.5204554	6.437428	6.443046
20017	7.8986573	7.6958423	7.821606	8.061531	7.916127
20019	7.2591352	7.183067	7.088442	6.9005585	6.8451905
20021	12.301087	12.470527	12.396109	12.391084	12.330362
20022	10.901951	10.967347	11.021453	10.604724	10.919323
20025	6.5839925	6.621798	6.6495113	6.6412067	6.472613
20026	11.316912	11.200403	11.279123	12.050735	11.160216
20037	7.1082516	7.071957	6.834773	6.751944	6.797887
20040	6.6203685	6.6587768	6.6602206	6.683152	6.7042103
20041	8.354386	8.395302	8.384815	8.39803	8.50222
20044	6.602129	6.5678964	6.5954895	6.5474463	6.4711885
20047	7.2602143	7.25265	7.2649336	7.2937927	7.455887
20048	6.9465857	6.8405123	6.9325013	6.969059	7.0247984
20050	6.8126984	6.9899635	7.0579333	6.9225407	7.1045218
20053	7.58398	7.546985	7.6395016	7.418458	7.5205145
20056	9.140175	9.251023	9.160506	9.229742	9.351782
20059	6.7179885	6.8318257	6.85528	7.0036793	7.0424747
20064	7.559189	7.484201	7.510593	7.5484624	7.5206494
20066	9.408441	9.354127	9.434173	9.575079	9.405968
20068	6.5448427	6.719107	6.678724	6.6839437	6.6058917
20070	6.8771877	6.8204374	6.862854	6.90781	6.8370385
20072	15.192479	15.160522	15.078231	15.083951	15.037097
20075	6.9400735	6.9065394	6.908611	6.8285456	7.012626
20079	6.5777617	6.6050754	6.6155176	6.657845	6.6025124
20088	6.7459936	6.7060833	6.8797426	6.93185	6.9020967
20091	6.429577	6.475298	6.4252973	6.6118536	6.4787035
20092	6.8202906	6.9588847	6.899637	6.929105	6.9587064
20093	6.4476304	6.5205855	6.5296574	6.597965	6.639025
20095	6.614503	6.717044	6.6101074	6.6224456	6.703718
20097	6.988473	6.8005486	6.7880726	6.8252025	6.8981876
20100	7.0265694	7.225061	7.139882	7.22849	7.171914
20102	6.8298206	6.843186	6.796649	6.725155	6.8897085
20110	7.484034	7.3081055	7.325134	7.848052	7.321449
20113	6.779763	6.927524	6.819595	6.84594	6.615145
20114	6.5869846	6.544622	6.638805	6.485869	6.603747
20121	6.828695	6.8509345	6.8916807	6.845084	6.9917927
20128	6.6304097	6.7042603	6.6702027	6.702308	6.565341
20131	7.1008863	7.1099086	7.0406456	7.0730925	7.0555987
20132	7.05521	6.895521	6.968425	6.9555645	7.0255227
20136	13.07714	13.036378	13.045958	13.016857	13.129321
20138	9.944406	9.888697	9.88031	10.054958	9.921767
20142	6.895106	6.7739196	6.813029	6.7387486	6.9565215
20148	6.432052	6.4546385	6.506947	6.40315	6.484819
20152	6.7076807	6.6123924	6.567135	6.488004	6.6664443
20154	6.765125	6.7954082	6.79427	6.7202854	6.877842
20161	6.8097315	6.8329954	6.7474465	6.7497907	6.823867
20168	6.8381424	6.858311	6.88709	6.8522635	6.921221
20170	6.9388614	6.805067	6.7318225	6.9202223	6.7840633
20176	8.414838	8.303605	8.232723	8.576017	8.414487
20181	10.353336	10.166186	10.2119465	9.434173	9.343726
20189	6.459805	6.6710157	6.634991	6.5753736	6.5801277
20192	7.024399	7.083272	7.0412564	7.1783743	7.0891705
20193	6.784504	6.8363123	6.7664123	6.8224444	6.872573
20195	6.8031197	6.935358	6.655937	6.759816	6.7893567
20196	9.489711	9.228143	9.404464	8.980577	9.164429
20201	6.589089	6.538884	6.6171255	6.44015	6.5744233
20202	10.16736	10.366853	10.3413515	10.327085	10.439321
20204	6.584149	6.588484	6.62672	6.632238	6.89285
20209	7.012601	6.856044	6.9453363	6.8835025	6.8700204
20215	6.4727135	6.655688	6.4635034	6.414253	6.56279
20220	7.4737144	7.5406203	7.4669213	7.2789326	7.4280853
20221	6.821964	6.898373	6.8978157	6.9155116	6.988791
20224	7.576469	7.7044735	7.610614	7.877178	7.692013
20228	7.3046308	7.3709664	7.346322	7.0584526	6.972795
20240	6.647273	6.630549	6.541576	6.563185	6.471256
20242	8.959745	8.908041	8.8697	8.827262	8.88473
20243	6.8624187	6.811264	6.836289	6.808331	6.849509
20246	6.929817	6.756279	6.8495646	6.7324095	6.6892166
20255	6.7358255	6.8124814	6.785588	6.7981577	6.8860874
20259	6.7108994	6.7697353	6.638774	6.635517	6.6549234
20270	7.1214194	7.1801143	7.1484575	7.2192082	7.228425
20273	6.797312	6.7619596	6.7524877	6.530259	6.590145
20274	12.026232	11.997979	11.940099	11.928384	11.74763
20278	6.878134	6.6498256	6.5998163	6.638351	6.7967677
20279	8.515023	8.597811	8.717574	8.829615	8.73547
20286	10.798725	10.647095	10.791908	10.880299	10.806274
20288	10.655232	10.671146	10.7243395	9.974186	10.519411
20291	6.516393	6.573318	6.6254363	6.623513	6.4941235
20292	6.5937934	6.6105604	6.762972	6.660559	6.7522492
20296	6.4374104	6.501384	6.562705	6.624921	6.3543954
20300	7.680085	7.7204685	7.634342	7.813581	7.7923107
20309	6.839272	6.673685	6.841764	6.7765827	6.8499274
20315	7.161458	7.181315	7.2614594	6.9064207	7.182122
20324	6.9018083	6.8902206	6.9107046	7.021063	6.9263926
20326	6.7995605	6.65928	6.675042	6.537289	6.7686324
20328	7.124395	7.10959	7.013692	7.07192	6.9075036
20332	7.896751	7.982932	8.008744	7.9278584	8.1068735
20333	6.788047	6.7055707	6.6938405	6.771251	6.7342205
20338	6.6971397	6.638041	6.7354174	6.649644	6.6389704
20343	6.5597854	6.4750156	6.642373	6.558742	6.542693
20348	7.5883093	7.625291	7.5423017	7.419729	7.4405947
20349	11.174048	11.294269	11.235197	10.90652	11.348399
20358	6.861812	6.8784757	6.842675	6.8467445	6.8271685
20360	7.4258184	7.3751	7.364123	7.470987	7.4568863
20364	11.933228	12.057979	12.046889	12.081723	12.024397
20367	6.528332	6.4757853	6.470309	6.567056	6.6326184
20369	6.8740635	6.973695	6.9523187	7.0309377	6.9817266
20370	6.8054237	6.9251566	6.866699	6.8459883	6.892634
20372	8.895608	8.820739	8.898245	8.91172	8.849985
20373	12.461893	12.465318	12.414416	12.45591	12.318644
20376	6.9768662	6.872573	6.9505954	6.8419065	6.9293537
20377	6.499119	6.5043054	6.4758825	6.28101	6.6203685
20382	6.8232946	6.7758675	6.991983	6.7494006	6.8577867
20386	6.5571938	6.8006234	6.6807995	6.6300807	6.7825055
20390	7.0382404	7.0401015	7.111781	7.0450478	7.099801
20397	9.956759	10.039629	9.944406	10.172053	9.956759
20398	6.720593	6.6653237	6.7971277	6.732623	6.8148947
20403	6.7190638	6.695916	6.768369	6.7813444	6.8500543
20408	7.337825	7.333318	7.1727614	7.6437707	7.3617506
20414	6.8717937	6.9791203	7.1041064	6.8736916	7.0634365
20427	13.661334	13.506796	13.543972	13.220739	13.46896
20431	6.8796325	6.841945	6.7482705	6.894597	7.0
20433	7.00179	6.9442725	6.8566403	6.919702	6.9423347
20437	6.712827	6.6449933	6.8290586	6.5696006	6.8299804
20438	6.6318836	6.4818435	6.417904	6.4592624	6.356636
20440	6.6312346	6.6842604	6.617276	6.7859554	6.594731
20445	7.9932117	7.956818	7.8770194	7.906018	7.814567
20446	9.323784	9.462673	9.340555	9.275273	9.3200655
20450	11.18235	11.088119	11.142946	11.1140785	11.081784
20451	6.7214704	6.856423	6.703474	6.6516004	6.8736653
20452	10.717978	10.833183	10.860334	10.923776	10.868515
20458	6.630347	6.620743	6.708662	6.5595603	6.422116
20465	6.6670923	6.6735935	6.6686387	6.7507095	6.6525493
20468	6.993716	7.0728445	6.9871163	6.8202715	6.972462
20470	6.58793	6.765167	6.667238	6.604045	6.8305116
20471	6.8570995	6.8301296	6.897196	6.9224515	6.862352
20474	6.7280703	6.791253	6.8338833	6.7999043	6.7518535
20475	10.157564	10.20365	10.16736	10.281919	10.229815
20482	6.66282	6.6658583	6.8037252	6.847865	6.7561517
20484	7.097294	7.0606956	7.2260113	7.2281013	7.141884
20487	6.9839616	7.0911794	7.124395	7.0002837	7.1261306
20491	6.7034197	6.529044	6.566305	6.715163	6.7039967
20494	6.881987	7.0016294	6.94631	6.9391513	7.0505414
20497	6.9872785	6.9376802	6.8836966	7.0431423	7.027975
20520	7.0751247	7.086018	7.0866	6.9536724	7.1772094
20521	6.3505845	6.3072963	6.3892136	6.339776	6.3628054
20523	6.8240066	6.7896104	6.8443446	6.8781104	6.9164042
20524	6.6637015	6.8679266	6.8891816	6.888024	6.8010616
20537	6.7673097	6.7000766	6.7988234	6.8712316	6.893093
20538	7.180902	7.018357	7.1855264	7.1445227	7.0287275
20541	6.7202487	6.814588	6.884349	6.870904	6.977071
20543	6.83423	6.775919	6.8224216	6.786878	6.9912524
20546	7.0233994	6.950946	6.94641	6.852036	6.878882
20553	6.804468	6.8010497	7.023977	6.833564	6.9688206
20554	6.676765	6.8527694	6.635109	6.5072823	6.6662273
20561	6.602079	6.6952996	6.584217	6.605982	6.6083894
20564	7.1156693	7.0540094	7.1326423	7.1275926	7.1722717
20575	10.038798	10.06694	9.985413	9.41453	9.35387
20576	6.859852	7.007451	6.974425	6.8511143	7.029018
20577	6.844251	6.854207	6.8846807	6.8204656	6.826251
20593	7.316073	7.358036	7.364725	7.3071613	7.430825
20594	6.6857214	6.66001	6.6972027	6.777692	6.6585445
20600	8.286208	8.237305	8.18585	8.352512	8.228383
20601	9.194296	9.194517	9.062559	8.827952	8.901016
20605	9.218109	9.25565	9.230932	9.386824	9.352803
20609	6.514253	6.60433	6.636103	6.5079336	6.5571938
20612	6.7898197	6.7918167	6.902588	7.067179	6.7975874
20615	9.364683	9.477489	9.476857	8.99614	9.524321
20619	6.927585	6.916298	6.9782195	7.021262	6.963212
20630	6.5519056	6.524602	6.632446	6.6291385	6.573229
20634	13.015267	13.022668	13.06893	12.831945	12.954328
20639	6.740572	6.764005	6.8285007	6.7921457	6.701719
20646	6.9586687	7.13337	6.928442	6.9029016	7.038806
20647	11.050872	11.270502	11.237432	11.138853	11.327216
20653	7.014311	6.8843822	6.9993196	6.98322	6.999891
20669	6.6788263	6.7054567	6.7343845	6.910722	6.738573
20670	11.562454	11.666057	11.534732	12.044106	11.78886
20671	6.663288	6.6496134	6.679568	6.576878	6.7981915
20673	6.7232475	6.708519	6.7671986	6.667732	6.616157
20674	10.586086	10.424762	10.511584	10.622063	10.524089
20678	6.3602757	6.363084	6.483076	6.3760953	6.49123
20682	6.901736	6.9461575	6.84025	6.7995076	6.958209
20687	6.78672	6.714769	6.828929	6.5839515	6.822649
20692	6.9282575	6.964198	6.8311834	7.175268	6.971745
20703	7.015962	7.0625067	6.945902	7.0546837	7.043263
20706	6.801598	6.736358	6.709786	6.7236934	6.6135025
20707	9.122335	9.13259	9.10569	9.248839	9.226436
20711	6.793317	6.7052	6.6770916	6.5926404	6.8675547
20719	6.843336	6.8755746	6.743151	6.691771	6.9697404
20722	6.620179	6.600528	6.6672535	6.6801353	6.7258267
20725	6.669981	6.645152	6.742959	6.7481513	6.4879174
20730	6.7503276	6.7166014	6.7842054	6.8972306	6.9439173
20735	6.9887695	6.950914	7.073487	7.0838675	7.046973
20736	10.147851	9.9842005	10.005247	9.9338455	10.241721
20739	7.801803	7.534088	7.8121552	7.2942567	7.482869
20743	6.544775	6.59496	6.5932875	6.494547	6.5215454
20746	9.8355465	9.8355465	9.812948	9.645125	9.747759
20750	11.554223	11.577987	11.443985	11.646298	11.643703
20754	6.66992	6.6075926	6.5741777	6.7100334	6.700844
20762	10.67551	10.682865	10.626607	10.593552	10.933934
20767	7.4894276	7.592286	7.667792	7.6479087	7.582455
20768	6.964135	7.032291	7.0073175	6.9978185	7.101689
50014	6.9831557	7.068966	6.9347	6.8633523	6.729708
50020	6.841551	6.927059	6.7985144	6.713385	6.866552
50021	7.8984184	7.833163	7.891851	7.7139187	7.901052
50022	6.5437226	6.4829082	6.6210375	6.561304	6.5763297
50025	6.489099	6.6243167	6.538303	6.441476	6.6019163
50035	6.5063143	6.478603	6.549973	6.536378	6.6466413
50037	6.899876	6.922265	7.04387	6.786693	6.83083
50039	14.175693	14.213767	14.159097	14.162367	14.10713
50040	8.1870985	7.977527	7.9118395	7.9273963	7.993575
50041	6.7710547	6.8513026	6.919891	6.7647114	6.877693
50047	6.422782	6.5400367	6.503055	6.4830265	6.5891285
50048	6.5055456	6.529948	6.59038	6.668436	6.590838
50050	11.664273	11.690577	11.684864	11.70249	11.78116
50053	8.828245	8.843526	8.833932	8.912808	8.7049465
50056	6.791657	6.751182	6.7780714	6.9758315	6.786769
50059	6.500394	6.509929	6.739795	6.64302	6.8244634
50064	6.7198815	6.7140527	6.803229	6.672195	6.77136
50066	6.719716	6.666853	6.62188	6.5608025	6.4870796
50068	11.503867	11.517628	11.467209	11.607597	11.511287
50070	6.4820848	6.4635587	6.5126257	6.6371956	6.6270647
50072	6.7062683	6.6810155	6.628606	6.7790117	6.6120043
50075	6.972843	6.999852	7.065613	6.9537044	6.9531684
50079	6.444191	6.442976	6.340928	6.524727	6.5126567
50082	8.403239	8.483631	8.423984	8.610589	8.575056
50086	6.5266953	6.430785	6.5657763	6.591251	6.57711
50088	7.079456	6.958072	6.9917345	6.977724	7.197706
50091	6.710348	6.630221	6.701733	6.6825643	6.810178
50092	6.491812	6.655193	6.5935388	6.548133	6.591112
50093	8.142853	8.124842	8.255066	8.391475	8.305518
50097	9.841874	9.890765	9.829865	9.597576	9.819265
50100	8.027745	8.19239	7.858122	8.1583605	8.012511
50102	8.694975	8.657485	8.684378	8.677103	8.814059
50113	6.7183504	6.5641484	6.639664	6.6568813	6.6233125
50114	6.803771	6.923284	6.9376802	6.9194665	6.948215
50121	7.267581	7.2867107	7.1703863	7.3428555	7.3326435
50128	6.6946955	6.5663342	6.6272364	6.7703624	6.6042104
50129	6.7540727	6.798527	6.693901	6.892612	6.78653
50133	12.7567005	12.726544	12.831945	12.653906	12.639731
50136	6.5425944	6.474332	6.5426087	6.6269884	6.5134425
50138	9.52983	9.416494	9.417898	9.331518	9.270376
50139	6.4509344	6.5383296	6.480235	6.547329	6.5076632
50142	6.869762	6.8171544	6.8275886	6.873811	6.910511
50148	6.8581014	6.6509867	6.725859	6.600075	6.7580934
50152	6.4214973	6.3289175	6.5400367	6.457533	6.3891315
50154	6.752185	6.7419214	6.739576	6.8527365	6.676587
50156	14.554247	14.396038	14.480247	14.543286	14.658989
50162	6.7965603	6.6146355	6.7039504	6.9192643	6.7430744
50164	12.407435	12.343455	12.319937	12.35303	12.458369
50167	7.018099	6.953376	7.036278	6.7645082	6.987237
50168	7.208248	7.258486	7.260539	7.138936	7.2956185
50170	6.3763986	6.359692	6.304193	6.3161674	6.5067124
50176	12.119588	12.024397	12.035834	12.0189705	12.013444
50184	6.5359683	6.50257	6.5590925	6.588916	6.529869
50187	6.8644195	6.8859324	6.831683	6.666262	6.7780976
50189	6.580987	6.4952774	6.6179833	6.676673	6.6227417
50192	6.4687824	6.3229985	6.3011007	6.6768265	6.470512
50193	6.368752	6.396923	6.4105325	6.2865114	6.550599
50195	9.85057	9.869258	9.791884	10.061458	10.101837
50196	11.297744	11.222021	11.298441	10.7509165	11.263803
50201	6.5041237	6.523758	6.5264544	6.536101	6.6073217
50202	7.158641	7.242823	7.2755647	7.3089285	7.481855
50204	6.5972924	6.521976	6.592364	6.658003	6.574925
50209	6.6481047	6.5681896	6.6256075	6.674922	6.5527334
50215	6.6626053	6.6090155	6.656861	6.7436256	6.7331376
50220	6.663888	6.5421185	6.5562253	6.550634	6.6464906
